SN,BodyStyle,RatingClass,Cutaway,Finish,TopWood,TopTone,TopOvertones,BackSideWood,BackTone,BackOvertones,TopFrequency,BackFrequency,FundamentalFrequency,NeckWood
1339,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Maple,7,5.5,175,217,91.4183908,Mahogany
1340,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Maple,7,5.5,173,218,91.1816092,Mahogany
1341,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Macassar Ebony,7.1,5.8,175,215,90.95402299,Mahogany
1342,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Macassar Ebony,7.1,5.8,174,216,90.95172414,Mahogany
1343,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Macassar Ebony,7.1,5.8,176,214,90.95632184,Mahogany
1344,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Macassar Ebony,7.1,5.8,175,217,91.4183908,Mahogany
1345,Rainier,Bad,Yes,Oil,Sitka Spruce,8.2,8.5,Macassar Ebony,7.1,5.8,173,218,91.1816092,Mahogany
1346,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Koa,9.2,8.3,175,215,90.95402299,Mahogany
1347,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Koa,9.2,8.3,174,216,90.95172414,Mahogany
1348,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Koa,9.2,8.3,176,214,90.95632184,Mahogany
1349,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Koa,9.2,8.3,175,217,91.4183908,Mahogany
1350,Rainier,Good,Yes,Oil,Sitka Spruce,8.2,8.5,Figured Koa,9.2,8.3,173,218,91.1816092,Mahogany
1351,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Myrtlewood,9.4,9,175,215,90.95402299,Myrtlewood
1352,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Myrtlewood,9.4,9,174,216,90.95172414,Myrtlewood
1353,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Myrtlewood,9.4,9,176,214,90.95632184,Myrtlewood
1354,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Myrtlewood,9.4,9,175,217,91.4183908,Myrtlewood
1355,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Myrtlewood,9.4,9,173,218,91.1816092,Myrtlewood
1356,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Mahogany,9.2,8.1,175,215,90.95402299,Mahogany
1357,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Mahogany,9.2,8.1,174,216,90.95172414,Mahogany
1358,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Mahogany,9.2,8.1,176,214,90.95632184,Mahogany
1359,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Mahogany,9.2,8.1,175,217,91.4183908,Mahogany
1360,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Mahogany,9.2,8.1,173,218,91.1816092,Mahogany
1361,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Indian Rosewood,9.3,7.6,175,215,90.95402299,Mahogany
1362,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Indian Rosewood,9.3,7.6,174,216,90.95172414,Mahogany
1363,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Indian Rosewood,9.3,7.6,176,214,90.95632184,Mahogany
1364,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Indian Rosewood,9.3,7.6,175,217,91.4183908,Mahogany
1365,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Indian Rosewood,9.3,7.6,173,218,91.1816092,Mahogany
1366,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Maple,7,5.5,175,215,90.95402299,Mahogany
1367,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Maple,7,5.5,174,216,90.95172414,Mahogany
1368,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Maple,7,5.5,176,214,90.95632184,Mahogany
1369,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Maple,7,5.5,175,217,91.4183908,Mahogany
1370,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Maple,7,5.5,173,218,91.1816092,Mahogany
1371,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Macassar Ebony,7.1,5.8,175,215,90.95402299,Mahogany
1372,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Macassar Ebony,7.1,5.8,174,216,90.95172414,Mahogany
1373,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Macassar Ebony,7.1,5.8,176,214,90.95632184,Mahogany
1374,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Macassar Ebony,7.1,5.8,175,217,91.4183908,Mahogany
1375,Rainier,Bad,Yes,Oil,Adirondack Spruce,8.4,8.5,Macassar Ebony,7.1,5.8,173,218,91.1816092,Mahogany
1376,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Koa,9.2,8.3,175,215,90.95402299,Mahogany
1377,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Koa,9.2,8.3,174,216,90.95172414,Mahogany
1378,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Koa,9.2,8.3,176,214,90.95632184,Mahogany
1379,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Koa,9.2,8.3,175,217,91.4183908,Mahogany
1380,Rainier,Good,Yes,Oil,Adirondack Spruce,8.4,8.5,Figured Koa,9.2,8.3,173,218,91.1816092,Mahogany
1381,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Myrtlewood,9.4,9,175,215,90.95402299,Myrtlewood
1382,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Myrtlewood,9.4,9,174,216,90.95172414,Myrtlewood
1383,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Myrtlewood,9.4,9,176,214,90.95632184,Myrtlewood
1384,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Myrtlewood,9.4,9,175,217,91.4183908,Myrtlewood
1385,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Myrtlewood,9.4,9,173,218,91.1816092,Myrtlewood
1386,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Mahogany,9.2,8.1,175,215,90.95402299,Mahogany
1387,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Mahogany,9.2,8.1,174,216,90.95172414,Mahogany
1388,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Mahogany,9.2,8.1,176,214,90.95632184,Mahogany
1389,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Mahogany,9.2,8.1,175,217,91.4183908,Mahogany
1390,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Mahogany,9.2,8.1,173,218,91.1816092,Mahogany
1391,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Indian Rosewood,9.3,7.6,175,215,90.95402299,Mahogany
1392,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Indian Rosewood,9.3,7.6,174,216,90.95172414,Mahogany
1393,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Indian Rosewood,9.3,7.6,176,214,90.95632184,Mahogany
1394,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Indian Rosewood,9.3,7.6,175,217,91.4183908,Mahogany
1395,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Indian Rosewood,9.3,7.6,173,218,91.1816092,Mahogany
1396,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Figured Maple,7,5.5,175,215,90.95402299,Mahogany
1397,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Figured Maple,7,5.5,174,216,90.95172414,Mahogany
1398,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Figured Maple,7,5.5,176,214,90.95632184,Mahogany
1399,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Figured Maple,7,5.5,175,217,91.4183908,Mahogany
1400,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Figured Maple,7,5.5,173,218,91.1816092,Mahogany
1401,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Macassar Ebony,7.1,5.8,175,215,90.95402299,Mahogany
1402,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Macassar Ebony,7.1,5.8,174,216,90.95172414,Mahogany
1403,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Macassar Ebony,7.1,5.8,176,214,90.95632184,Mahogany
1404,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Macassar Ebony,7.1,5.8,175,217,91.4183908,Mahogany
1405,Rainier,Bad,Yes,Oil,Sunken Redwood,8.1,10,Macassar Ebony,7.1,5.8,173,218,91.1816092,Mahogany
1406,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Koa,9.2,8.3,175,215,90.95402299,Mahogany
1407,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Koa,9.2,8.3,174,216,90.95172414,Mahogany
1408,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Koa,9.2,8.3,176,214,90.95632184,Mahogany
1409,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Koa,9.2,8.3,175,217,91.4183908,Mahogany
1410,Rainier,Good,Yes,Oil,Sunken Redwood,8.1,10,Figured Koa,9.2,8.3,173,218,91.1816092,Mahogany
1411,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Myrtlewood,9.4,9,175,215,90.95402299,Myrtlewood
1412,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Myrtlewood,9.4,9,174,216,90.95172414,Myrtlewood
1413,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Myrtlewood,9.4,9,176,214,90.95632184,Myrtlewood
1414,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Myrtlewood,9.4,9,175,217,91.4183908,Myrtlewood
1415,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Myrtlewood,9.4,9,173,218,91.1816092,Myrtlewood
1416,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Mahogany,9.2,8.1,175,215,90.95402299,Mahogany
1417,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Mahogany,9.2,8.1,174,216,90.95172414,Mahogany
1418,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Mahogany,9.2,8.1,176,214,90.95632184,Mahogany
1419,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Mahogany,9.2,8.1,175,217,91.4183908,Mahogany
1420,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Mahogany,9.2,8.1,173,218,91.1816092,Mahogany
1421,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Indian Rosewood,9.3,7.6,175,215,90.95402299,Mahogany
1422,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Indian Rosewood,9.3,7.6,174,216,90.95172414,Mahogany
1423,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Indian Rosewood,9.3,7.6,176,214,90.95632184,Mahogany
1424,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Indian Rosewood,9.3,7.6,175,217,91.4183908,Mahogany
1425,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Indian Rosewood,9.3,7.6,173,218,91.1816092,Mahogany
1426,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Figured Maple,7,5.5,175,215,90.95402299,Mahogany
1427,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Figured Maple,7,5.5,174,216,90.95172414,Mahogany
1428,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Figured Maple,7,5.5,176,214,90.95632184,Mahogany
1429,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Figured Maple,7,5.5,175,217,91.4183908,Mahogany
1430,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Figured Maple,7,5.5,173,218,91.1816092,Mahogany
1431,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Macassar Ebony,7.1,5.8,175,215,90.95402299,Mahogany
1432,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Macassar Ebony,7.1,5.8,174,216,90.95172414,Mahogany
1433,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Macassar Ebony,7.1,5.8,176,214,90.95632184,Mahogany
1434,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Macassar Ebony,7.1,5.8,175,217,91.4183908,Mahogany
1435,Rainier,Bad,Yes,Oil,Western Red Cedar,8.2,10,Macassar Ebony,7.1,5.8,173,218,91.1816092,Mahogany
1436,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Koa,9.2,8.3,175,215,90.95402299,Mahogany
1437,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Koa,9.2,8.3,174,216,90.95172414,Mahogany
1438,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Koa,9.2,8.3,176,214,90.95632184,Mahogany
1439,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Koa,9.2,8.3,175,217,91.4183908,Mahogany
1440,Rainier,Good,Yes,Oil,Western Red Cedar,8.2,10,Figured Koa,9.2,8.3,173,218,91.1816092,Mahogany
1441,Rainier,Good,Yes,Oil,Figured Myrtlewood,9.1,9.3,Figured Myrtlewood,9.4,9,175,215,90.95402299,Maple
1442,Rainier,Good,Yes,Oil,Figured Myrtlewood,9.1,9.3,Figured Myrtlewood,9.4,9,174,216,90.95172414,Maple
1443,Rainier,Good,Yes,Oil,Figured Myrtlewood,9.1,9.3,Figured Myrtlewood,9.4,9,176,214,90.95632184,Maple
1444,Rainier,Good,Yes,Oil,Figured Myrtlewood,9.1,9.3,Figured Myrtlewood,9.4,9,175,217,91.4183908,Maple
1445,Rainier,Good,Yes,Oil,Figured Myrtlewood,9.1,9.3,Figured Myrtlewood,9.4,9,173,218,91.1816092,Maple
1446,Rainier,Good,Yes,Oil,Mahogany,8.9,7.9,Mahogany,9.2,8.1,175,215,90.95402299,Mahogany
1447,Rainier,Good,Yes,Oil,Mahogany,8.9,7.9,Mahogany,9.2,8.1,174,216,90.95172414,Mahogany
1448,Rainier,Good,Yes,Oil,Mahogany,8.9,7.9,Mahogany,9.2,8.1,176,214,90.95632184,Mahogany
1449,Rainier,Good,Yes,Oil,Mahogany,8.9,7.9,Mahogany,9.2,8.1,175,217,91.4183908,Mahogany
1450,Rainier,Good,Yes,Oil,Mahogany,8.9,7.9,Mahogany,9.2,8.1,173,218,91.1816092,Mahogany
1451,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1452,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1453,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1454,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1455,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1456,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1457,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1458,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1459,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1460,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1461,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1462,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1463,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1464,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1465,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1466,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1467,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1468,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1469,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1470,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1471,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1472,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1473,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1474,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1475,Possession,Bad,Yes,Oil,Sitka Spruce,8.2,7.5,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1476,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1477,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1478,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1479,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1480,Possession,Good,Yes,Oil,Sitka Spruce,8.2,7.5,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1481,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1482,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1483,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1484,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1485,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1486,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1487,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1488,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1489,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1490,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1491,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1492,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1493,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1494,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1495,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1496,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1497,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1498,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1499,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1500,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1501,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1502,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1503,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1504,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1505,Possession,Bad,Yes,Oil,Adirondack Spruce,8.4,8,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1506,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1507,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1508,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1509,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1510,Possession,Good,Yes,Oil,Adirondack Spruce,8.4,8,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1511,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1512,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1513,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1514,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1515,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1516,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1517,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Mahogany,9,6.7,183,227,109.4552632,Mahogany
1518,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Mahogany,9,6.7,184,228,109.9894737,Mahogany
1519,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Mahogany,9,6.7,185,229,110.5236842,Mahogany
1520,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Mahogany,9,6.7,186,230,111.0578947,Mahogany
1521,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,182,226,108.9210526,Mahogany
1522,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,183,227,109.4552632,Mahogany
1523,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,184,228,109.9894737,Mahogany
1524,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,185,229,110.5236842,Mahogany
1525,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Indian Rosewood,9,6.1,186,230,111.0578947,Mahogany
1526,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,182,226,108.9210526,Mahogany
1527,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,183,227,109.4552632,Mahogany
1528,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,184,228,109.9894737,Mahogany
1529,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,185,229,110.5236842,Mahogany
1530,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Maple,7.2,6.1,186,230,111.0578947,Mahogany
1531,Possession,Bad,Yes,Oil,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,182,226,108.9210526,Mahogany
1532,Possession,Bad,Yes,Oil,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,183,227,109.4552632,Mahogany
1533,Possession,Bad,Yes,Oil,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,184,228,109.9894737,Mahogany
1534,Possession,Bad,Yes,Oil,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,185,229,110.5236842,Mahogany
1535,Possession,Bad,Yes,Oil,Sunken Redwood,8.9,10,Macassar Ebony,6.3,3.1,186,230,111.0578947,Mahogany
1536,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Koa,9.2,7.2,182,226,108.9210526,Mahogany
1537,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Koa,9.2,8,183,227,109.4552632,Mahogany
1538,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Koa,9.2,8,184,228,109.9894737,Mahogany
1539,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Koa,9.2,8,185,229,110.5236842,Mahogany
1540,Possession,Good,Yes,Oil,Sunken Redwood,8.9,10,Figured Koa,9.2,8,186,230,111.0578947,Mahogany
1541,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,182,226,108.9210526,Myrtlewood
1542,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,183,227,109.4552632,Myrtlewood
1543,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,184,228,109.9894737,Myrtlewood
1544,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,185,229,110.5236842,Myrtlewood
1545,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Figured Myrtlewood,9.4,9,186,230,111.0578947,Myrtlewood
1546,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Mahogany,9,6.7,182,226,108.9210526,Mahogany
1547,Possession,Good,Yes,Oil,Western Red Cedar,8.8,10,Mahogany,9,6.7,183,227,109.4552632,Mahogany
